d2712	As the Second World War approached, Umberto Sclanizza attempted to evacuate his family to a quiet part of the Middle East (his mother had gone to live in Egypt after her divorce, where she had given birth to a daughter, Ida Ruffato, in 1900). But as the British Embassy was about to issue Visas for Egypt, Italy entered the war on the side of the Axis. In an ironic twist, this gave him the opening into film for which he is remembered. Films included: Un' Avventura di Salvator Rosa (The Adventure of Salvator Rosa) (1939); Sei bambine ed il Perseo (Perseus and the six children) (1940); Il Re d'Inghilterra non paga (The King of England Won't Pay) (1941); Don Buonaparte (1941); Don Cesare di Bazan (1942) aka La Lama del giustiziere, (The Executioner's Blade Italy: reissue title). The war came home to Italy in 1943 and the country was divided in bitter civil war. The film movement that emerged from the turmoil, characterised by Italian Neorealism, had little need of classical actors like Umberto Sclanizza, and, amidst persistent ill-health, he returned occasionally to theatre work before his death in Venice on 14 December 1951.
d2713	Cumin left the University of Glasgow in 1840 to take up residence at Clifton, Bristol. He married Ann Johnstone Ker at Glasgow and at Edinburgh in 1821. Cumin died at Bath in 1854. His grandson, Henry Patrick Cholmeley, MB from the University of Oxford in 1886, was the author of John of Gaddes and the Rosa Medicinae (1912).
d2715	Gilbert did not again take charge of a congregation. He was badly off in his later years, ''his children having drained him,`` and was assisted by private friends, including several heads of colleges. He was deeply versed in school divinity, and a better Latin than English poet. Wood calls him ''the common epitaph-maker for dissenters;`` Calamy says he wrote but three, for Thomas Goodwin, D.D., John Owen, D.D., and Ichabod Chauncey. When Calamy was at Oxford (1691--2), he found Gilbert regularly attending the ministry of John Hall (1633--1710), bishop of Bristol and master of Pembroke, for one of the Sunday services, and for the other that of Joshua Oldfield at the presbyterian meeting, an example followed by other Oxford dissenters. He was on intimate terms with Hall, Bathurst, master of Trinity, Aldrich, Wallis, and Jane. Calamy describes him as ''very purblind,`` as ''the completest schoolman`` he ever knew, in his element among ''crabbed writers,`` yet sometimes ''very facetious and pleasant in conversation. `` Calamy has preserved some of his stories, told after a supper of ''buttered onions. `` Gilbert died at Oxford on 15 July 1694, and was buried in the chancel of St. Aldate's.
d2718	Dollarhide died on June 28, 2008, aged 85, at his home in Northridge in the San Fernando Valley.
d2720	Charles Elmé Francatelli (1805-10 August 1876), Anglo-Italian cook, was born in London, of Italian extraction, in 1805, and was educated in France, where he studied the art of cookery. Coming to England, he was employed successively by various noblemen, subsequently becoming manager of Crockfords club. He left Crockfords to become chief cook to Queen Victoria, and afterwards he was chef at the Reform Club. He was the author of The Modern Cook (1845); of A Plain Cookery Book for the Working Classes (1852), ``The Cook's Guide and Housekeeper's & Butler's Assistant'' (1861) and of The Royal English and Foreign Confectionery Book (1862). Francatelli died at Eastbourne. A Plain Cookery Book for the Working Classes was reprinted by Pryor Publications in 1993, complete with the original advertisements and introduction, and has been reprinted almost every year since. ISBN 0-946014-15-9
d2721	Rudolf Kingslake died on February 28, 2003 in Rochester, NY at age 100, two weeks after the death of his wife, Hilda.
d2722	Morton Deyo's last duty station, 1946-1949, was Commandant, First Naval District, Boston. Working out inter-service and inter-department conflicts was a serious goal for the U.S. Navy going into the Cold War. As of September 1945, the qualifications for a district commandant were those of a line officer eligible for command at sea, and the shipyard (specialist) commands were no longer to be held by the same officer. Deyo met the new qualification for District Commandant, and had served at Boston twice before as an instructor and aide to the Commandant during a time of reorganization. Inefficiency from command conflicts were taken under study even before the war ended by the ``Farber Committee''. The main feature of reform related to the various types of authority over district activities. The Commandant was to have coordinating ``military command'' over all activities in the district akin to Army districts. The Navy Secretary directed satisfactory relationships. With a background of local relationships, technical expertise, leadership and diplomatic skills, Morton Deyo was the man chosen to make it happen. He retired at the end of his tour with a promotion to Vice Admiral. Admiral Deyo died November 10, 1973 in Kittery Point, Maine.
d2723	Draper died in 1883 in New York.
d2724	Wolcott married Sarah Drake in 1702, and they had fourteen children before her death in 1748. Their son Oliver Wolcott signed the Declaration of Independence and went on to become governor of Connecticut. Wolcott died at home in Windsor and is buried in the Old Burying Ground there.
d2725	His autobiography, Corney Grain, by Himself, first appeared in Murray's Magazine and was later issued as a book in 1888. He died of ``epidemic influenza'' on 16 March 1895, at his home in Marylebone, London. His death, six days after that of Alfred German Reed, ended the German Reed Entertainments, which had been popular for forty years.
d2726	Born in Brechin, Forfarshire, Scotland, to boot manufacturer John Kidd and Elizabeth Souter, received a limited education and was apprenticed at the age of thirteen as a baker and confectioner. In 1857 he arrived in New South Wales and became a baker in Sydney; by 1876 his bakery was a general store. In November 1860 he married Sophie Collier at Aberdeen, with whom he had three children. He visited the United Kingdom in 1877 and had a cattle property near Campbelltown. In 1880 he was elected to the New South Wales Legislative Assembly as the member for Camden; he served until 1882 and then again from 1885 to 1887, 1889 to 1895, and 1898 to 1904. He was Secretary for Mines and Minister for Agriculture from 1901 to 1904, and during his various terms was associated with the Protectionist and Progressive parties. He had been a supporter of Federation from 1891. Kidd died at Campbelltown in 1919.
d2728	On 25 January 1705 Sage was privately consecrated at Edinburgh, along with John Fullarton, as a bishop without diocese or jurisdiction, as part of the policy of continuing the nonjuring episcopal order, while respecting the right of the crown to nominate to sees. In November 1706 Sage was seized with paralysis while on a visit to Kinross. He recovered sufficiently to take part in a consecration at Dundee on 28 April 1709. He then went to Bath. Moving on to London, he remained there about a year. He died at Edinburgh on 7 June 1711; his intimate correspondent, Henry Dodwell the elder, died on the same day. Sage was buried in the churchyard of Old Greyfriars, Edinburgh. John Gillan in his Life of Sage gives a long Latin inscription intended for his tomb.
d2729	In the early 1850s, the partners began to sell off their assets due to declining business and the nearing completion of the Grand Trunk Railway in the area. When the company that purchased much of their business failed in 1857, the partnership was dissolved and declared bankruptcy. By 1858, Crane largely had stopped attending the Legislative Council and his seat was declared vacant due to lack of attendance. Crane died at Prescott in 1858.
d2730	In 1934, Besseler became a member of the Sturmabteilung. While admittedly failing to distance himself from National Socialism, Besseler did experience a series of conflicts with Herbert Gerigk, the most notorious anti-Semitic musicologist in Germany. From 1949 to 1956 he taught at the University of Jena; and from 1957 to 1965 at the University of Leipzig. He was conferred with an honorary doctorate at the University of Chicago in 1967. Besseler died at Leipzig.
d2731	She died in London at the age of 69.
