8789	In 2010 Quigg defeated journeyman Nikita Lukin in Stoke on 19 February and then went on to meet Andrey Kostin in his home town of Bury on 29 May. The victory over Kostin was particularly notable in that it was the first time a professional contest had been held in the town since the local council banned the sport 13 years previously, lifting the ban only so that Quigg could compete in his home town. Quigg's homecoming didn't last too long as he triumphed with a stoppage over his Russian opponent in just one round and in front of 1200 fans saying after the fight that ``this was one of the best days of my life''.
8790	Augusto de Campos (born 14 February 1931, São Paulo) is a Brazilian writer who (with his brother Haroldo de Campos) was a founder of the Concrete poetry movement in Brazil. He is also a translator, music critic and visual artist.
8791	Born in Great Shelford, Cambridgeshire, she was a daughter of Sidney and Theresa Ellison (formerly Vinter). She had a sister, Diana, and a brother, Tony.
8792	Marcus Benjamin (1857--1932) was an American editor, born at San Francisco, California, and educated at the Columbia University School of Mines. After following his profession of chemist for several years, he turned to editorial work.
8793	Born in Mount Pleasant (now Farmer City), De Witt County, Illinois, Warner moved with his parents to Clinton, Illinois, in 1843. He attended the common and select schools in Clinton and Lombard University, Galesburg, Illinois. He studied law in Clinton. Enlisted as a private in Company E, Twentieth Regiment, Illinois Volunteer Infantry, June 13, 1861. He was promoted to sergeant June 23, 1861, second lieutenant February 4, 1862, captain and commissary of subsistence February 10, 1865. He was brevetted major March 13, 1865, and was mustered out July 13, 1866. He was graduated from the law department of Harvard University in 1868. He was admitted to the bar the same year and commenced the practice of law in Clinton, Illinois.
8794	Natallia Helakh (; , Nataliya Gelakh) (born 30 May 1978 in Brest) is a Belarusian rower. She competed at the 2008 Summer Olympics, where she won a bronze medal in coxless pair.
8795	Adrien Carpentiers, or Charpentière, was a native of Switzerland who settled in England as a portrait painter about 1760, and from that year until 1774 was a frequent exhibitor at the Society of Artists in Spring Gardens. One of his best works is the portrait of Roubilliac, the sculptor, now in the National Portrait Gallery, of which there is a good mezzotint by David Martin. He died in London about 1778, at an advanced age.
8797	Jean Payne (born 12 May 1939 in St. John's, Newfoundland) was a member of the Canadian House of Commons from 1993 to 1997. She is a businessperson by career.
8798	Al Lerner (b. 1919 in Cleveland, Ohio) is an American pianist, composer, arranger, and conductor from the Big band era. He was a member of the Harry James band for many years, playing piano. He wrote music for several artists, including Allan Sherman and Liza Minnelli. He also wrote the music for ``So Until I See You'', the closing theme for The Tonight Show with Jack Paar in the early 1960s, and was the pianist for A Tribute to Eddie Duchin, which was a soundtrack for the 1956 biographical film pic The Eddy Duchin Story.
8799	Bramante was born in Monte Asdrualdo (now Fermignano), under name Donato di Pascuccio d'Antonio, near Urbino: here, in 1467 Luciano Laurana was adding to the Palazzo Ducale an arcaded courtyard and other features that seemed to have the true ring of a reborn antiquity to Federico da Montefeltro's ducal palace.
8800	Born in Glasgow, he studied at Glasgow University and had a wartime commission in the Fleet Air Arm. At Glasgow University he became president of the University Liberal Club, and later stood unsuccessfully three times for Parliament for the Liberal Party. He was knighted in 1980.
8801	Richard was born near Spring City, Rhea County, Tennessee, the son of Franklin and Lorinda Rachel (Thompson) Waterhouse. He was twice married. His first wife was Carrie Steele of Crystal Springs, Mississippi, whom he married 3 February 1887. They had one child, a daughter, Edith. Mrs. Carrie Steele Waterhouse died 11 September 1891. Rev. Waterhouse then married Mrs. Mary Thomas Carringer of Morristown, Tennessee 10 October 1894. They had two sons, Richard and Leon.
8802	Atkinson was a native of London. After serving an apprenticeship to Francis Tiver, a refiner of gold and silver, he was admitted a finer in the Tower of London about 1586, and subsequently he was engaged in refining silver in Devonshire, from lead brought from Ireland. He tells us that he was taught his mining skill 'by Mr. B. B., an ingenious gent' (i.e. Mr., afterwards Sir Bevis Bulmer); that he spent his 'golden time' in different shires in England; and that he was for two years in Ireland with Bulmer, who died in his debt £340, having left him there 'much in debt for him. '
8803	He was born in Maxfield, parish of Guestling, near Winchelsea, in Sussex, and entered as one of the original scholars of St. John's College, Oxford, in 1557. Among those who entered at the beginning was Edmund Campion, the Jesuit martyr; at this period of his life, he conformed to the Established Anglican Church, and was ordained as a deacon. Gregory Martin was his close friend throughout his Oxford days, and himself remained a Catholic.
8804	Born in Postwick, Norfolk, Moss was son of William Moss, a grazier and large landowner of Postwick. He was educated under Mr Reddington at Norwich and at Caius College, Cambridge. He graduated BA in 1831 and was a fellow of Caius from 1835 to 1839. Moss served as prebendary of Warminster, (1738-1740) and of Hurstbourne and Burbage, Diocese of Salisbury, (1740-1786); as residential canon of Salisbury, 1746-1786; Archdeacon of Colchester, St. Paul's Cathedral, London, (1749-1766).
8805	Lukyanenko was born on 24 August 1928 in the Khrypivka village of Chernihiv Oblast, in the USSR. Following graduation from the Law Department of Moscow State University and after serving in the Russian army, he worked in district party committees in Lviv Oblast.
8806	Born in County Durham, England in 1961, Constantine began playing the cello at age eleven. At the age of sixteen, he went to a boarding school specializing in music -- the Wells Cathedral School in Somerset, England. From there, he studied further at the Royal Northern College of Music in Manchester and later enrolled in the University of Leicester, where he studied conducting and began to perform as a conductor. He studied firstly with John Carewe and Norman Del Mar, then later with Ferdinand Leitner at the Accademia Chigiana in Siena and Leonard Bernstein at the Schleswig-Holstein Music Festival. After winning the first Donatella Flick/ Accademia Italiana Conducting Competition, Constantine went to Russia's Leningrad Conservatory for a year of study with the then 90-year-old Ilya Musin. A conductor, teacher and theorist of conducting, Musin taught at the Conservatory for six decades, and his book, ``The Techniques of Conducting,'' has been followed worldwide
8807	Born in Long Beach, New York, Robinson is a graduate of Temple University in Philadelphia (1967). While still at school, he wrote for television and radio, including a popular weekly children's show and was on the writing staff of The Mike Douglas Show, a nationally televised daily talk show. He continued working in the media during his four year stint as an officer in the United States Air Force. Charged with running a press and public relations office for five generals at the height of the Vietnam War, he hosted a weekly talk show, scripted and directed several film projects, wrote short stories for national magazines and moonlighted as a disc jockey on local radio.
8808	Henry Andrews (1744--1820) was born in the village of Frieston, near Grantham, Lincolnshire, England. He established a reputation as an accomplished mathematician and astronomer.
8809	Mori was born near Vancouver, British Columbia, in 1914. He was the son of immigrants who returned to Japan in 1918. He left Japan at age 16, graduating from high school in Canada. In due course, he earned an arts degree from the University of British Columbia.
